student_id,minutes_watched,years,paid_in_q2
270022,548.57,2022,1
270098,363.75,2022,1
270135,249.33,2022,1
270179,536.13,2022,1
270183,78.55,2022,1
270304,58.93,2022,1
270460,936.02,2022,1
270486,953.03,2022,1
270700,611.55,2022,1
270710,912.18,2022,1
270738,1342.07,2022,1
270811,185.9,2022,1
270930,397.17,2022,1
270947,20.47,2022,1
270957,1320.95,2022,1
271094,181.3,2022,1
271114,166.62,2022,1
271197,130.97,2022,1
271352,198.98,2022,1
271426,43.7,2022,1
271465,831.28,2022,1
271670,267.6,2022,1
271720,50.85,2022,1
271760,52.0,2022,1
271761,1452.97,2022,1
271768,1.83,2022,1
271787,98.6,2022,1
271792,317.18,2022,1
271872,391.67,2022,1
272001,1298.62,2022,1
272029,606.65,2022,1
272058,687.58,2022,1
272157,379.13,2022,1
272283,451.23,2022,1
272359,48.8,2022,1
272437,789.95,2022,1
272755,178.32,2022,1
272906,47.87,2022,1
272977,167.95,2022,1
272991,2160.57,2022,1
273235,116.58,2022,1
273249,395.93,2022,1
273671,601.3,2022,1
273841,1047.52,2022,1
274000,139.58,2022,1
274039,1160.6,2022,1
274209,1029.22,2022,1
274273,601.33,2022,1
274278,213.1,2022,1
274382,626.35,2022,1
274475,261.78,2022,1
274544,85.43,2022,1
274552,191.5,2022,1
274564,1862.78,2022,1
274572,725.83,2022,1
274576,1203.13,2022,1
274585,30.05,2022,1
274879,21.72,2022,1
274908,458.45,2022,1
274948,361.47,2022,1
274958,108.2,2022,1
274985,71.72,2022,1
275008,173.43,2022,1
275021,210.47,2022,1
275103,169.48,2022,1
275112,150.27,2022,1
275126,2.1,2022,1
275141,94.93,2022,1
275165,657.27,2022,1
275253,25.12,2022,1
275286,269.18,2022,1
275290,223.72,2022,1
275292,21.22,2022,1
275293,104.57,2022,1
275440,77.27,2022,1
275442,1505.03,2022,1
275449,772.07,2022,1
275457,74.95,2022,1
275470,1443.37,2022,1
275498,49.52,2022,1
275510,37.15,2022,1
275516,43.48,2022,1
275518,21.87,2022,1
275529,26.05,2022,1
275571,16.12,2022,1
275574,419.92,2022,1
275575,60.93,2022,1
275589,108.27,2022,1
275591,52.8,2022,1
276112,135.2,2022,1
276232,301.6,2022,1
276261,222.83,2022,1
276395,146.78,2022,1
276420,166.52,2022,1
276455,1248.85,2022,1
276510,267.13,2022,1
276542,258.92,2022,1
276553,73.95,2022,1
276666,44.18,2022,1
276671,193.38,2022,1
276708,567.43,2022,1
276788,389.83,2022,1
277066,833.42,2022,1
277084,939.48,2022,1
277099,187.37,2022,1
277398,536.78,2022,1
277562,308.65,2022,1
277668,51.87,2022,1
277704,4.43,2022,1
277814,8.45,2022,1
277825,338.32,2022,1
277845,74.72,2022,1
278444,67.67,2022,1
278509,662.55,2022,1
278642,211.52,2022,1
278753,636.97,2022,1
278764,689.2,2022,1
278915,45.77,2022,1
278940,590.28,2022,1
279132,240.33,2022,1
279138,406.27,2022,1
279409,183.07,2022,1
279468,160.08,2022,1
279738,158.07,2022,1
31,174.2,2022,1
182,2018.87,2022,1
3751,860.05,2022,1
4577,0.12,2022,1
5583,947.92,2022,1
5827,953.23,2022,1
6930,42.92,2022,1
7421,41.88,2022,1
11250,44.03,2022,1
11353,1095.9,2022,1
16601,1120.42,2022,1
17378,212.92,2022,1
24664,32.35,2022,1
24701,66.85,2022,1
26661,633.53,2022,1
30872,1001.97,2022,1
37901,15.4,2022,1
38359,1471.65,2022,1
39563,599.22,2022,1
42751,55.48,2022,1
71716,100.57,2022,1
74498,163.85,2022,1
78808,41.72,2022,1
89036,60.3,2022,1
101982,4.2,2022,1
103808,56.15,2022,1
106235,57.68,2022,1
107588,168.63,2022,1
137920,83.45,2022,1
140223,17.27,2022,1
141316,22.45,2022,1
142814,162.32,2022,1
143709,1462.22,2022,1
144498,127.08,2022,1
145713,481.38,2022,1
147048,26.3,2022,1
147638,210.92,2022,1
147956,2288.98,2022,1
148849,30.82,2022,1
149601,111.47,2022,1
149787,163.82,2022,1
151021,64.47,2022,1
156342,77.5,2022,1
156941,21.28,2022,1
158646,10.68,2022,1
158724,1431.57,2022,1
159071,22.23,2022,1
159186,1421.55,2022,1
159873,1347.23,2022,1
159875,32.68,2022,1
160419,3.48,2022,1
161580,354.3,2022,1
161626,233.3,2022,1
161640,599.43,2022,1
161844,703.6,2022,1
162284,252.22,2022,1
162669,14.4,2022,1
163144,20.95,2022,1
163883,10.77,2022,1
164280,8.7,2022,1
164310,162.02,2022,1
164904,15.62,2022,1
165026,434.53,2022,1
165187,45.22,2022,1
165950,8.65,2022,1
165954,91.02,2022,1
166652,38.83,2022,1
167073,10.45,2022,1
167554,3.55,2022,1
170381,162.62,2022,1
170493,1078.97,2022,1
170586,1373.88,2022,1
170962,125.82,2022,1
171032,536.2,2022,1
171057,302.7,2022,1
171151,32.83,2022,1
171187,14.02,2022,1
171210,50.53,2022,1
171232,114.05,2022,1
171243,26.3,2022,1
171263,0.45,2022,1
171275,4.73,2022,1
171342,375.25,2022,1
171411,23.98,2022,1
171448,350.07,2022,1
171922,0.83,2022,1
172160,32.68,2022,1
172174,116.95,2022,1
172187,72.2,2022,1
172219,29.25,2022,1
172349,65.15,2022,1
172443,51.53,2022,1
172535,604.27,2022,1
172619,1171.35,2022,1
172792,429.65,2022,1
172793,876.17,2022,1
172948,2.83,2022,1
172962,77.9,2022,1
172986,77.3,2022,1
173236,28.13,2022,1
174650,15.22,2022,1
175723,0.67,2022,1
176012,222.83,2022,1
176192,53.47,2022,1
176870,85.13,2022,1
178111,15.87,2022,1
178655,272.87,2022,1
178994,20.18,2022,1
179118,118.13,2022,1
179203,2255.92,2022,1
179776,66.25,2022,1
180668,127.53,2022,1
181501,6.17,2022,1
181620,1199.13,2022,1
181805,278.32,2022,1
182377,52.97,2022,1
182636,175.4,2022,1
182919,15.42,2022,1
184481,49.57,2022,1
184631,116.65,2022,1
185359,0.32,2022,1
187392,186.62,2022,1
188507,225.77,2022,1
190610,312.83,2022,1
190625,1031.02,2022,1
190803,978.52,2022,1
192293,465.0,2022,1
193509,31.03,2022,1
193998,12.53,2022,1
194528,69.05,2022,1
195307,324.32,2022,1
195506,19.17,2022,1
196357,340.52,2022,1
196538,672.15,2022,1
196681,543.08,2022,1
196809,765.37,2022,1
197346,13.73,2022,1
198179,570.3,2022,1
198300,35.88,2022,1
198342,170.3,2022,1
198947,0.5,2022,1
198958,129.28,2022,1
199192,572.92,2022,1
199750,21.3,2022,1
200231,906.87,2022,1
200337,59.08,2022,1
203177,34.5,2022,1
208381,24.58,2022,1
208412,2.2,2022,1
208957,180.35,2022,1
209256,605.73,2022,1
210318,268.02,2022,1
210670,284.77,2022,1
211222,25.38,2022,1
212444,16.42,2022,1
213802,182.47,2022,1
214254,93.72,2022,1
214994,86.95,2022,1
215869,2.5,2022,1
216478,291.98,2022,1
217852,308.22,2022,1
218045,22.38,2022,1
218699,373.53,2022,1
219004,63.68,2022,1
221481,111.32,2022,1
221756,73.77,2022,1
222007,59.38,2022,1
222899,1.15,2022,1
225335,28.4,2022,1
225377,6.28,2022,1
225736,49.73,2022,1
225771,25.95,2022,1
225789,442.57,2022,1
226611,62.87,2022,1
226945,40.92,2022,1
227645,33.53,2022,1
227678,772.9,2022,1
227874,395.87,2022,1
228262,445.6,2022,1
230179,4.58,2022,1
232898,469.57,2022,1
232908,122.83,2022,1
233060,28.77,2022,1
233857,24.62,2022,1
233908,35.2,2022,1
234971,2.4,2022,1
235034,84.3,2022,1
235442,120.0,2022,1
235996,370.53,2022,1
236455,146.17,2022,1
236968,267.32,2022,1
237081,480.5,2022,1
237186,27.37,2022,1
238014,37.95,2022,1
238800,366.67,2022,1
238848,1924.93,2022,1
239554,53.28,2022,1
239645,145.8,2022,1
240216,2.38,2022,1
240610,67.42,2022,1
241008,123.58,2022,1
242229,111.63,2022,1
242454,841.87,2022,1
242790,52.47,2022,1
243847,528.17,2022,1
243941,1103.0,2022,1
244048,753.43,2022,1
244504,91.58,2022,1
244937,37.22,2022,1
246177,193.32,2022,1
248305,558.08,2022,1
248879,12.25,2022,1
248992,103.32,2022,1
249195,134.58,2022,1
249481,10.45,2022,1
249503,1428.2,2022,1
250078,3.67,2022,1
250115,352.88,2022,1
250629,76.17,2022,1
250924,198.17,2022,1
251329,414.75,2022,1
251554,39.87,2022,1
251728,8.05,2022,1
252339,2260.82,2022,1
252812,211.33,2022,1
252896,13.48,2022,1
253149,10.27,2022,1
253303,19.63,2022,1
253788,49.75,2022,1
253823,1089.6,2022,1
253843,381.47,2022,1
253941,71.62,2022,1
253975,521.85,2022,1
254057,160.1,2022,1
254092,176.8,2022,1
254227,16.95,2022,1
254247,70.07,2022,1
254289,55.1,2022,1
254301,31.97,2022,1
254331,74.55,2022,1
254467,494.97,2022,1
254478,119.58,2022,1
254505,48.73,2022,1
254558,757.53,2022,1
254613,0.07,2022,1
254635,38.23,2022,1
254653,371.7,2022,1
254658,0.25,2022,1
254731,96.87,2022,1
254759,336.6,2022,1
254775,81.52,2022,1
254776,282.68,2022,1
254777,1.52,2022,1
254796,65.92,2022,1
254810,1.25,2022,1
254842,84.72,2022,1
254852,1.5,2022,1
254878,7.58,2022,1
254919,33.55,2022,1
255031,2.93,2022,1
255033,148.05,2022,1
255207,157.7,2022,1
255271,222.08,2022,1
255341,50.02,2022,1
255391,232.52,2022,1
255668,733.63,2022,1
256405,90.0,2022,1
256432,549.55,2022,1
256753,37.0,2022,1
256788,62.95,2022,1
256969,454.68,2022,1
257155,282.3,2022,1
257384,630.03,2022,1
257609,662.5,2022,1
257651,13.53,2022,1
257938,4.17,2022,1
258373,1066.22,2022,1
258520,9.07,2022,1
258955,93.9,2022,1
258956,325.97,2022,1
258971,0.3,2022,1
259054,60.38,2022,1
259300,260.0,2022,1
259483,75.43,2022,1
259491,105.68,2022,1
259504,2051.8,2022,1
259524,431.15,2022,1
259657,892.48,2022,1
260168,935.27,2022,1
260181,131.3,2022,1
260192,327.25,2022,1
260200,432.17,2022,1
260321,283.62,2022,1
260549,26.68,2022,1
260608,638.9,2022,1
260646,29.15,2022,1
260702,2.65,2022,1
260813,0.72,2022,1
260829,294.72,2022,1
260891,9.73,2022,1
260915,46.98,2022,1
260929,296.82,2022,1
260964,107.53,2022,1
260998,1906.5,2022,1
261004,130.0,2022,1
261072,105.92,2022,1
261085,0.65,2022,1
261086,178.28,2022,1
261110,0.25,2022,1
261171,728.08,2022,1
261173,2.47,2022,1
261200,9.75,2022,1
261288,113.95,2022,1
261293,227.78,2022,1
261446,378.9,2022,1
261483,19.85,2022,1
261510,170.35,2022,1
261552,123.02,2022,1
261582,1.0,2022,1
261593,270.42,2022,1
261608,88.12,2022,1
261644,203.65,2022,1
261670,44.1,2022,1
261679,29.6,2022,1
261692,79.18,2022,1
261724,135.65,2022,1
261785,1445.7,2022,1
261801,2338.62,2022,1
261802,361.07,2022,1
261805,37.77,2022,1
261810,200.62,2022,1
261828,59.22,2022,1
262260,164.2,2022,1
262270,240.52,2022,1
262599,296.07,2022,1
262634,158.88,2022,1
262643,409.67,2022,1
263104,1.43,2022,1
263231,102.7,2022,1
263293,995.5,2022,1
263368,387.03,2022,1
263456,262.45,2022,1
263472,132.22,2022,1
263494,798.05,2022,1
263579,346.18,2022,1
263706,148.88,2022,1
263759,377.93,2022,1
263845,55.45,2022,1
264049,368.17,2022,1
264295,2376.15,2022,1
264361,2.08,2022,1
264623,220.98,2022,1
264684,625.68,2022,1
264761,127.97,2022,1
265005,525.83,2022,1
265044,494.42,2022,1
265093,200.98,2022,1
265101,424.83,2022,1
265121,2.45,2022,1
265130,118.85,2022,1
265165,57.65,2022,1
265241,28.55,2022,1
265686,132.82,2022,1
265927,41.32,2022,1
266099,26.97,2022,1
266123,0.63,2022,1
266410,13.28,2022,1
266455,10.13,2022,1
266529,1179.8,2022,1
266603,3.38,2022,1
266693,473.27,2022,1
266725,743.13,2022,1
267010,1174.67,2022,1
267174,20.92,2022,1
267358,104.05,2022,1
267670,0.2,2022,1
267765,428.73,2022,1
267812,1674.33,2022,1
267854,271.75,2022,1
268152,729.97,2022,1
268257,206.33,2022,1
268263,595.95,2022,1
268321,81.67,2022,1
268337,128.4,2022,1
268344,87.5,2022,1
268357,1405.98,2022,1
268480,19.05,2022,1
268527,15.4,2022,1
268545,6.72,2022,1
268558,282.47,2022,1
268584,391.73,2022,1
268643,246.97,2022,1
268792,147.57,2022,1
268811,519.43,2022,1
268817,109.9,2022,1
268825,1609.35,2022,1
268883,28.7,2022,1
268903,230.12,2022,1
268922,670.73,2022,1
268923,456.37,2022,1
268926,2070.15,2022,1
268929,107.52,2022,1
268940,847.87,2022,1
269010,1078.3,2022,1
269012,49.47,2022,1
269016,115.62,2022,1
269047,349.65,2022,1
269054,778.33,2022,1
269068,212.05,2022,1
269130,119.05,2022,1
269188,40.97,2022,1
269457,11.02,2022,1
269534,18.97,2022,1
269541,1504.12,2022,1
269549,777.87,2022,1
269671,465.35,2022,1
269728,0.45,2022,1
269744,907.43,2022,1
269862,60.17,2022,1
269894,19.78,2022,1
269896,4.25,2022,1
269934,879.12,2022,1
269975,371.13,2022,1
269981,140.25,2022,1
269984,711.02,2022,1
270003,162.2,2022,1
270018,143.92,2022,1
270036,457.85,2022,1
270103,111.65,2022,1
270240,694.68,2022,1
270244,34.6,2022,1
270265,123.07,2022,1
270363,255.42,2022,1
270367,341.5,2022,1
270455,65.03,2022,1
270616,11.2,2022,1
270648,103.13,2022,1
270824,215.27,2022,1
270833,506.48,2022,1
270911,138.3,2022,1
270968,161.25,2022,1
271035,1532.88,2022,1
271082,24.88,2022,1
271098,23.27,2022,1
271185,1506.78,2022,1
271310,22.42,2022,1
271508,183.25,2022,1
271543,951.15,2022,1
271800,2011.07,2022,1
271806,152.07,2022,1
271856,694.27,2022,1
271896,342.92,2022,1
271925,143.45,2022,1
271950,1807.5,2022,1
271951,15.4,2022,1
271991,1079.05,2022,1
272035,2081.6,2022,1
272175,273.45,2022,1
272255,713.95,2022,1
272261,485.12,2022,1
272510,357.87,2022,1
272543,172.0,2022,1
272569,187.83,2022,1
272586,83.63,2022,1
272596,1042.13,2022,1
272696,202.8,2022,1
272717,2416.55,2022,1
272887,162.47,2022,1
272918,347.35,2022,1
272923,42.28,2022,1
273068,421.03,2022,1
273486,515.97,2022,1
273523,14.9,2022,1
273544,266.05,2022,1
273630,105.03,2022,1
273862,144.83,2022,1
273953,28.4,2022,1
273994,9.88,2022,1
274087,190.0,2022,1
274163,737.02,2022,1
274189,282.33,2022,1
274371,265.08,2022,1
274438,15.0,2022,1
274498,544.25,2022,1
274501,297.33,2022,1
274536,331.33,2022,1
274589,87.88,2022,1
274611,152.23,2022,1
274639,31.9,2022,1
274652,159.7,2022,1
274723,144.17,2022,1
274746,38.2,2022,1
274825,1147.78,2022,1
274836,89.18,2022,1
274951,63.33,2022,1
275038,715.03,2022,1
275049,19.93,2022,1
275069,81.87,2022,1
275100,138.43,2022,1
275132,574.78,2022,1
275158,99.93,2022,1
275163,74.55,2022,1
275275,324.93,2022,1
275276,23.13,2022,1
275277,528.0,2022,1
275282,941.87,2022,1
275343,17.22,2022,1
275408,83.78,2022,1
275438,41.33,2022,1
275479,280.23,2022,1
275503,3.57,2022,1
275548,97.48,2022,1
275552,302.38,2022,1
275566,4.72,2022,1
275582,8.42,2022,1
275637,460.48,2022,1
275644,60.42,2022,1
275660,18.67,2022,1
275664,44.82,2022,1
275677,153.13,2022,1
275682,7.15,2022,1
275684,140.87,2022,1
275741,50.22,2022,1
275788,385.58,2022,1
275799,324.6,2022,1
276104,6.57,2022,1
276130,148.2,2022,1
276135,1138.93,2022,1
276238,564.48,2022,1
276265,280.65,2022,1
276414,7.1,2022,1
276480,163.37,2022,1
276784,550.53,2022,1
276829,26.25,2022,1
276932,85.65,2022,1
277105,34.4,2022,1
277109,265.82,2022,1
277135,60.98,2022,1
277238,31.25,2022,1
277285,992.13,2022,1
277403,214.25,2022,1
277461,147.75,2022,1
277499,452.42,2022,1
277521,161.32,2022,1
277524,28.85,2022,1
277544,102.58,2022,1
277556,28.77,2022,1
277557,1308.02,2022,1
277609,445.18,2022,1
277670,33.47,2022,1
277728,37.55,2022,1
277766,109.12,2022,1
277803,159.13,2022,1
277880,6.18,2022,1
277977,10.13,2022,1
278055,222.32,2022,1
278115,135.67,2022,1
278129,202.95,2022,1
278177,200.88,2022,1
278344,398.02,2022,1
278586,310.75,2022,1
278695,95.58,2022,1
278906,141.05,2022,1
278927,383.85,2022,1
279352,173.05,2022,1
279470,186.6,2022,1
279680,136.22,2022,1
1285,64.05,2022,1
1540,675.6,2022,1
1543,9.28,2022,1
3541,28.05,2022,1
4016,236.62,2022,1
4392,113.73,2022,1
10051,263.03,2022,1
11680,24.15,2022,1
14382,51.2,2022,1
15805,161.8,2022,1
16054,16.62,2022,1
16796,46.35,2022,1
17342,441.97,2022,1
21464,77.33,2022,1
23403,2.07,2022,1
23781,41.37,2022,1
24965,0.32,2022,1
29758,692.83,2022,1
29960,120.03,2022,1
34121,450.67,2022,1
34172,91.55,2022,1
43142,129.47,2022,1
59323,784.07,2022,1
59568,176.57,2022,1
77591,48.18,2022,1
96731,1.52,2022,1
115019,638.15,2022,1
144023,786.57,2022,1
144151,614.5,2022,1
144397,1205.13,2022,1
145488,0.05,2022,1
146401,75.48,2022,1
147130,132.53,2022,1
147802,38.0,2022,1
148755,210.1,2022,1
149883,223.52,2022,1
150823,34.85,2022,1
153765,1021.63,2022,1
153930,2.33,2022,1
154358,224.73,2022,1
156183,812.93,2022,1
156542,45.53,2022,1
156728,93.42,2022,1
156767,150.07,2022,1
156887,99.78,2022,1
160960,1116.02,2022,1
161002,28.98,2022,1
161632,3.38,2022,1
161870,175.92,2022,1
161899,584.48,2022,1
161935,0.07,2022,1
162077,435.43,2022,1
162502,42.0,2022,1
163108,70.47,2022,1
163241,99.78,2022,1
163452,19.73,2022,1
163786,3.0,2022,1
163884,26.6,2022,1
163914,65.27,2022,1
164227,5.55,2022,1
164348,23.68,2022,1
164356,0.13,2022,1
164430,61.6,2022,1
164796,20.67,2022,1
165364,2.83,2022,1
165433,195.9,2022,1
165480,341.85,2022,1
166626,17.32,2022,1
166907,166.77,2022,1
167412,56.35,2022,1
167602,0.93,2022,1
168223,75.85,2022,1
168777,62.58,2022,1
170845,11.63,2022,1
170879,1262.87,2022,1
170915,30.28,2022,1
171006,121.23,2022,1
171011,174.63,2022,1
171292,4.17,2022,1
171339,535.28,2022,1
171405,46.98,2022,1
171560,54.42,2022,1
171645,15.82,2022,1
172289,388.4,2022,1
173105,342.1,2022,1
173939,28.2,2022,1
174738,62.45,2022,1
175077,72.38,2022,1
176391,405.53,2022,1
176577,78.1,2022,1
177791,70.83,2022,1
177810,25.93,2022,1
177842,91.02,2022,1
179007,207.2,2022,1
179103,17.13,2022,1
180122,111.5,2022,1
180282,72.58,2022,1
181002,12.65,2022,1
181404,24.4,2022,1
181809,70.45,2022,1
182248,306.58,2022,1
182356,349.62,2022,1
182897,201.73,2022,1
183819,229.77,2022,1
183925,80.93,2022,1
184826,512.98,2022,1
185766,8.77,2022,1
187639,18.83,2022,1
189977,145.42,2022,1
190596,82.3,2022,1
192269,196.93,2022,1
195067,153.97,2022,1
195309,21.42,2022,1
196040,30.52,2022,1
196947,0.08,2022,1
197505,719.43,2022,1
198240,2.75,2022,1
201975,28.95,2022,1
204419,814.12,2022,1
204773,391.8,2022,1
205303,16.87,2022,1
207270,90.3,2022,1
210367,133.15,2022,1
210409,123.52,2022,1
211603,545.97,2022,1
212936,123.78,2022,1
212968,258.6,2022,1
214202,510.8,2022,1
214434,0.83,2022,1
215160,388.98,2022,1
215377,79.97,2022,1
216394,2086.0,2022,1
216409,155.62,2022,1
216694,60.62,2022,1
217601,349.78,2022,1
217976,80.63,2022,1
218237,404.72,2022,1
218862,6.58,2022,1
219488,1399.17,2022,1
220799,41.42,2022,1
221116,154.87,2022,1
223034,152.22,2022,1
223933,952.23,2022,1
225394,341.8,2022,1
225955,363.37,2022,1
225990,6.8,2022,1
226653,33.28,2022,1
228222,9.2,2022,1
228826,220.55,2022,1
228952,74.13,2022,1
229073,8.9,2022,1
229525,1087.25,2022,1
231080,293.87,2022,1
233160,426.6,2022,1
233619,1523.6,2022,1
234364,50.48,2022,1
235023,34.72,2022,1
235095,1566.5,2022,1
235168,396.72,2022,1
235548,441.83,2022,1
235620,16.43,2022,1
235735,534.15,2022,1
235863,285.75,2022,1
236361,456.7,2022,1
236628,856.9,2022,1
236784,99.78,2022,1
236797,628.1,2022,1
237063,3.35,2022,1
238018,51.55,2022,1
238315,545.25,2022,1
238813,3.88,2022,1
238879,52.37,2022,1
238987,570.57,2022,1
239552,40.43,2022,1
239647,17.3,2022,1
240444,0.42,2022,1
240446,726.33,2022,1
240583,7.57,2022,1
240822,28.0,2022,1
241632,977.67,2022,1
242856,10.13,2022,1
243951,5.33,2022,1
244886,556.72,2022,1
245804,191.38,2022,1
245829,118.38,2022,1
246109,45.7,2022,1
246119,16.03,2022,1
247713,434.58,2022,1
247723,7.98,2022,1
248036,354.75,2022,1
248414,427.03,2022,1
248535,110.2,2022,1
248700,53.65,2022,1
249258,0.28,2022,1
251217,358.4,2022,1
251293,337.32,2022,1
251499,1.77,2022,1
251612,250.57,2022,1
251774,504.37,2022,1
252053,1.92,2022,1
252175,120.3,2022,1
253827,968.85,2022,1
253896,1026.98,2022,1
253948,83.67,2022,1
254088,260.52,2022,1
254098,30.75,2022,1
254123,0.93,2022,1
254127,915.23,2022,1
254136,56.85,2022,1
254199,747.47,2022,1
254329,189.73,2022,1
254353,54.37,2022,1
254372,35.65,2022,1
254378,274.42,2022,1
254465,215.17,2022,1
254466,130.58,2022,1
254479,36.1,2022,1
254526,32.68,2022,1
254541,6.58,2022,1
254553,1148.97,2022,1
254571,232.63,2022,1
254603,60.9,2022,1
254693,1066.28,2022,1
254713,1835.53,2022,1
254744,83.17,2022,1
254839,2.05,2022,1
254860,289.7,2022,1
254874,0.2,2022,1
254886,9.6,2022,1
254913,31.37,2022,1
254929,833.83,2022,1
254931,239.85,2022,1
254976,4.13,2022,1
254983,129.63,2022,1
255016,357.77,2022,1
255017,12.83,2022,1
255038,1.08,2022,1
255044,69.82,2022,1
255062,44.53,2022,1
255187,53.33,2022,1
255191,27.28,2022,1
255206,19.67,2022,1
255267,119.37,2022,1
255277,42.18,2022,1
255306,168.42,2022,1
255343,65.17,2022,1
255372,118.57,2022,1
255486,282.52,2022,1
255563,389.6,2022,1
255827,1054.35,2022,1
255912,42.88,2022,1
255924,15.95,2022,1
256386,149.58,2022,1
256448,2073.87,2022,1
256826,38.08,2022,1
256954,284.45,2022,1
256970,0.7,2022,1
257130,137.18,2022,1
257151,916.03,2022,1
257236,5.1,2022,1
257330,8.23,2022,1
257532,67.18,2022,1
258044,1095.57,2022,1
258137,104.68,2022,1
258223,6.9,2022,1
258620,14.27,2022,1
258703,47.95,2022,1
258743,3.8,2022,1
258818,227.43,2022,1
258913,480.28,2022,1
258916,94.2,2022,1
259106,334.55,2022,1
259258,88.72,2022,1
259429,507.32,2022,1
259533,220.88,2022,1
259834,0.05,2022,1
259870,1400.47,2022,1
259952,289.25,2022,1
259959,334.9,2022,1
260042,1700.32,2022,1
260329,82.05,2022,1
260465,1228.2,2022,1
260486,0.68,2022,1
260578,31.98,2022,1
260616,1253.08,2022,1
260684,183.98,2022,1
260910,529.83,2022,1
260916,35.52,2022,1
260968,82.88,2022,1
261059,215.9,2022,1
261212,1409.43,2022,1
261323,108.28,2022,1
261393,412.78,2022,1
261522,201.45,2022,1
261589,9.4,2022,1
261590,864.22,2022,1
261610,85.12,2022,1
261633,71.97,2022,1
261647,914.22,2022,1
261674,17.43,2022,1
261680,164.3,2022,1
261682,1501.77,2022,1
261714,111.17,2022,1
261735,585.5,2022,1
261756,1424.67,2022,1
261809,91.33,2022,1
261813,427.45,2022,1
261819,37.43,2022,1
261905,2220.75,2022,1
261990,10.53,2022,1
262044,0.58,2022,1
262412,687.73,2022,1
262596,11.27,2022,1
262714,358.67,2022,1
262784,4.48,2022,1
262988,736.5,2022,1
263008,348.38,2022,1
263076,1315.42,2022,1
263309,526.25,2022,1
263321,441.4,2022,1
263388,14.95,2022,1
263650,158.67,2022,1
263690,1030.07,2022,1
263693,306.37,2022,1
263859,262.17,2022,1
263913,88.57,2022,1
263920,3.08,2022,1
263933,4.53,2022,1
264141,56.58,2022,1
264253,337.07,2022,1
264291,7.48,2022,1
264368,2.17,2022,1
264400,294.22,2022,1
264472,195.53,2022,1
264687,82.53,2022,1
264732,10.85,2022,1
264843,125.22,2022,1
264954,681.85,2022,1
265176,57.82,2022,1
265196,166.43,2022,1
265218,75.75,2022,1
265415,413.0,2022,1
265714,5.27,2022,1
265928,1656.52,2022,1
265966,853.88,2022,1
265970,163.22,2022,1
266316,1.15,2022,1
266325,28.47,2022,1
266340,82.7,2022,1
266366,29.1,2022,1
266614,819.33,2022,1
266758,1064.42,2022,1
266766,1233.13,2022,1
267011,135.85,2022,1
267026,429.58,2022,1
267064,1787.35,2022,1
267090,29.12,2022,1
267106,67.92,2022,1
267114,450.72,2022,1
267286,753.38,2022,1
267662,0.28,2022,1
267778,6.02,2022,1
267813,585.48,2022,1
267898,1379.63,2022,1
267916,2326.67,2022,1
268053,262.6,2022,1
268129,593.0,2022,1
268226,43.38,2022,1
268242,690.37,2022,1
268287,132.45,2022,1
268331,2237.55,2022,1
268348,94.77,2022,1
268373,84.98,2022,1
268374,81.88,2022,1
268408,240.9,2022,1
268465,236.37,2022,1
268473,362.83,2022,1
268511,91.0,2022,1
268516,1269.25,2022,1
268647,2.17,2022,1
268732,19.52,2022,1
268736,13.9,2022,1
268857,57.03,2022,1
268877,22.37,2022,1
268989,1480.08,2022,1
269000,634.92,2022,1
269030,36.43,2022,1
269036,113.42,2022,1
269038,58.98,2022,1
269040,2444.35,2022,1
269050,329.45,2022,1
269066,1832.58,2022,1
269492,588.65,2022,1
269540,374.35,2022,1
269570,569.8,2022,1
269741,1937.6,2022,1
269754,111.1,2022,1
269796,54.55,2022,1
269874,242.53,2022,1
269898,471.55,2022,1
269978,339.32,2022,1
270000,151.62,2022,1
270014,342.95,2022,1
270188,198.43,2022,1
270263,706.75,2022,1
270324,59.17,2022,1
270393,700.2,2022,1
270474,180.92,2022,1
270509,64.02,2022,1
270596,98.6,2022,1
270633,692.1,2022,1
270671,419.37,2022,1
270725,312.15,2022,1
270744,963.8,2022,1
270898,31.87,2022,1
270928,67.38,2022,1
270931,915.03,2022,1
271015,2044.02,2022,1
271054,22.62,2022,1
271083,187.82,2022,1
271125,10.43,2022,1
271169,301.02,2022,1
271220,191.73,2022,1
271243,471.03,2022,1
271300,829.83,2022,1
271326,798.47,2022,1
271488,47.55,2022,1
271519,1571.22,2022,1
271617,12.32,2022,1
271664,536.6,2022,1
271755,35.4,2022,1
272059,15.68,2022,1
272063,93.55,2022,1
272425,303.18,2022,1
272452,361.93,2022,1
272463,364.7,2022,1
272504,335.05,2022,1
272570,325.38,2022,1
272659,56.3,2022,1
272838,201.48,2022,1
272865,846.07,2022,1
272926,17.73,2022,1
272965,2342.55,2022,1
272983,107.32,2022,1
273117,18.72,2022,1
273126,712.68,2022,1
273214,77.15,2022,1
273464,444.23,2022,1
273599,103.48,2022,1
273684,45.43,2022,1
273936,27.8,2022,1
273992,356.48,2022,1
274130,1077.68,2022,1
274166,1.35,2022,1
274269,212.87,2022,1
274276,164.2,2022,1
274460,680.65,2022,1
274781,49.93,2022,1
274861,1171.38,2022,1
274882,9.17,2022,1
274901,193.88,2022,1
274904,430.45,2022,1
274940,179.47,2022,1
274996,760.4,2022,1
275039,47.13,2022,1
