student_id,minutes_watched,years,paid_in_q2
157686,41.13,2021,1
157698,502.48,2021,1
157722,194.07,2021,1
157777,236.57,2021,1
157786,178.0,2021,1
157816,903.9,2021,1
157841,211.62,2021,1
157853,435.78,2021,1
157904,615.23,2021,1
157905,413.43,2021,1
157911,466.42,2021,1
157913,19.37,2021,1
157914,15.57,2021,1
157915,52.88,2021,1
157916,67.57,2021,1
157933,332.08,2021,1
157934,64.48,2021,1
157971,905.18,2021,1
157974,77.08,2021,1
157977,174.03,2021,1
157988,237.6,2021,1
157989,84.18,2021,1
157997,516.37,2021,1
158021,0.05,2021,1
158031,27.7,2021,1
158038,540.15,2021,1
158045,139.23,2021,1
158054,346.48,2021,1
158104,176.07,2021,1
158105,47.35,2021,1
158108,0.27,2021,1
158119,59.4,2021,1
158179,448.95,2021,1
158205,275.27,2021,1
158250,9.65,2021,1
158260,132.95,2021,1
158272,214.2,2021,1
158278,446.97,2021,1
158315,42.72,2021,1
158336,102.08,2021,1
158376,174.65,2021,1
158413,19.6,2021,1
158466,111.17,2021,1
158482,0.45,2021,1
158529,1.35,2021,1
158612,0.52,2021,1
158706,3.02,2021,1
1883,0.83,2021,1
4818,33.58,2021,1
8431,1.62,2021,1
22083,71.82,2021,1
143721,33.4,2021,1
148060,55.52,2021,1
148133,23.67,2021,1
149042,51.03,2021,1
149098,13.37,2021,1
150745,846.68,2021,1
152188,2.97,2021,1
152241,6.77,2021,1
153745,6.1,2021,1
155900,6.4,2021,1
156048,5.6,2021,1
156575,47.63,2021,1
156758,2.43,2021,1
156894,75.08,2021,1
157517,72.72,2021,1
157528,199.95,2021,1
157800,23.92,2021,1
157976,16.77,2021,1
158109,1.45,2021,1
158129,62.4,2021,1
158145,19.2,2021,1
158563,13.98,2021,1
7421,0.48,2021,1
8877,0.18,2021,1
147849,16.53,2021,1
148849,0.87,2021,1
149601,14.8,2021,1
151021,68.75,2021,1
151900,58.25,2021,1
152427,0.92,2021,1
152523,25.72,2021,1
153108,8.98,2021,1
156614,9.65,2021,1
156660,53.05,2021,1
158646,0.32,2021,1
1543,8.18,2021,1
4016,21.2,2021,1
77476,36.55,2021,1
144023,16.92,2021,1
144397,37.23,2021,1
146401,1.67,2021,1
149883,0.42,2021,1
150823,1.03,2021,1
152959,11.45,2021,1
153930,0.2,2021,1
154358,8.27,2021,1
154735,33.58,2021,1
156183,0.05,2021,1
156542,0.45,2021,1
156767,14.77,2021,1
156887,0.05,2021,1
157502,5.05,2021,1
11345,0.37,2021,1
13621,0.15,2021,1
14383,0.32,2021,1
15478,50.05,2021,1
149790,0.38,2021,1
149977,23.33,2021,1
154291,11.38,2021,1
154869,20.02,2021,1
156645,0.52,2021,1
157192,0.2,2021,1
157839,2.45,2021,1
158243,5.37,2021,1
158659,169.58,2021,1
